-5.000000 0.006621 0.000462
-3.888889 0.058728 0.032021
-2.777778 -0.020488 0.074731
-1.666667 0.624049 0.264706
-0.555555 -0.764151 -0.148020
0.555556 -0.764151 -0.148020
1.666667 0.624049 0.264706
2.777778 -0.020488 0.074731
3.888889 0.058728 0.032021
5.000000 0.006621 0.000462
