-9.05572 2.60638
5.14738 6.08251
8.84309 -6.14703
2.06803 7.41548
-0.664632 7.53361
-6.17384 4.29278
1.50935 5.59086
3.70323 9.11639
-0.492366 -7.19662
7.05192 -4.32133
-2.69785 -0.84326
1.61883 -4.26389
-0.250924 -9.68534
-1.47786 -4.36576
0.458826 -8.51578
1.93443 -0.0144087
-9.01022 -4.94959
0.128325 9.33345
7.33631 -0.659308
7.79341 -7.71913
-5.85924 -2.19172
-8.08675 -3.0636
3.15064 4.86022
0.47227 -4.56626
1.92582 1.2343
-2.59887 4.75494
5.17569 -4.16098
-4.5289 -1.20167
1.12376 8.97134
8.43726 -0.894798
-2.40439 -2.62084
1.72946 -2.89093
0.351366 -0.593627
-2.95534 9.16341
-4.99577 2.10751
2.66455 -4.90394
2.55728 0.19168
-0.0973254 -5.74807
-3.22369 -2.50847
3.59489 -2.64428
0.493801 5.31574
9.21711 2.03413
1.43645 4.44829
-1.23495 2.13645
2.00896 -8.37488
2.07777 -6.97114
4.05258 9.81913
5.97429 1.8766
-6.22915 -7.47449
-8.79101 -2.68342
-2.45023 0.974923
2.73119 -7.30965
1.27436 4.21446
-8.25045 -3.34858
2.57641 1.75607
-0.0654547 -2.09658
-5.04993 -6.14734
8.78688 -2.87284
-4.40202 -0.73103
0.340565 1.88206
-0.137223 3.70077
3.2348 3.36736
4.25441 -4.11594
1.06418 -8.74836
-1.64425 -2.8289
-6.7102 -4.36404
-1.8449 -4.28684
4.69449 -8.93527
2.91527 -1.0364
-4.32656 -0.421434
-6.04928 -4.9228
4.25535 5.59364
1.83364 -8.71357
7.53313 -6.69898
3.59618 9.19386
5.41939 -4.35138
3.17036 2.27179
-5.99789 -0.561871
0.866842 5.00598
-0.510374 -1.84904
2.11784 0.476672
-1.80196 -1.46152
2.84935 0.965809
6.1941 0.32105
-3.28893 -1.75633
1.38861 -5.63611
-2.31829 -9.12453
7.45722 3.57242
5.23607 4.58316
2.78249 -0.639009
7.93902 -3.52491
-3.95852 7.18939
9.25408 4.1069
1.55697 0.0179492
7.95807 5.35664
-8.69652 8.99536
4.71864 0.205896
-1.1335 3.3301
0.194152 -4.88654
0.0240051 9.45429
4.50945 -3.60603
-2.1773 2.11032
0.725937 -7.17792
-2.887 -6.98341
-1.03066 1.7328
2.60918 4.4325
7.36496 -8.1068
-7.54175 5.83372
-1.98031 0.912127
0.320971 -7.58351
-4.01627 4.5291
-0.536065 -5.63658
2.75942 -8.38747
-4.44328 -2.16809
0.674858 -5.66448
-8.29635 -6.21649
-0.564089 1.3545
3.05899 8.47548
5.57235 -7.5126
1.30141 -3.24185
-2.93997 8.93318
