  0.000000  -0.220010
  0.002930   0.397304
  0.005859   0.066750
  0.008789   0.670917
  0.011719   0.682394
  0.014648   0.616570
  0.017578   0.340317
  0.020508   1.040023
  0.023438   0.966144
  0.026367   1.120431
  0.029297   1.400501
  0.032227   1.505567
  0.035156   1.427464
  0.038086   1.190889
  0.041016   1.034668
  0.043945   1.921030
  0.046875   1.965237
  0.049805   2.171034
  0.052734   2.129052
  0.055664   2.104829
  0.058594   2.357374
  0.061523   2.310482
  0.064453   1.726843
  0.067383   2.055498
  0.070312   2.087337
  0.073242   1.867252
  0.076172   2.314015
  0.079102   2.437676
  0.082031   2.206090
  0.084961   2.224095
  0.087891   2.668368
  0.090820   2.477618
  0.093750   2.822042
  0.096680   2.359335
  0.099609   2.920924
  0.102539   2.019334
  0.105469   2.302342
  0.108398   2.317338
  0.111328   2.304928
  0.114258   2.180113
  0.117188   2.230778
  0.120117   2.666707
  0.123047   2.886291
  0.125977   2.026958
  0.128906   2.111320
  0.131836   2.251433
  0.134766   2.729359
  0.137695   2.010103
  0.140625   2.111370
  0.143555   2.156818
  0.146484   1.973634
  0.149414   2.405519
  0.152344   1.818226
  0.155273   1.576693
  0.158203   2.297813
  0.161133   2.110622
  0.164062   1.655818
  0.166992   2.075563
  0.169922   1.534232
  0.172852   1.482802
  0.175781   1.293983
  0.178711   1.855161
  0.181641   1.249748
  0.184570   1.109968
  0.187500   1.046665
  0.190430   1.250178
  0.193359   1.592973
  0.196289   1.471855
  0.199219   0.864733
  0.202148   0.439493
  0.205078   0.379167
  0.208008   0.986542
  0.210938   0.362984
  0.213867   0.396475
  0.216797   0.752709
  0.219727   0.174113
  0.222656   0.185013
  0.225586   0.789122
  0.228516   0.152936
  0.231445   0.490517
  0.234375   0.545937
  0.237305   0.088677
  0.240234   0.105987
  0.243164  -0.251190
  0.246094   0.466971
  0.249023   0.243442
  0.251953  -0.265983
  0.254883  -0.089162
  0.257812  -0.247046
  0.260742  -0.505708
  0.263672   0.215981
  0.266602   0.134386
  0.269531  -0.518765
  0.272461  -0.111586
  0.275391  -0.423890
  0.278320  -0.509872
  0.281250   0.191129
  0.284180  -0.727355
  0.287109  -0.048804
  0.290039   0.095356
  0.292969  -0.184438
  0.295898  -0.630436
  0.298828  -0.039236
  0.301758  -0.447774
  0.304688  -0.147640
  0.307617  -0.336257
  0.310547  -0.390035
  0.313477   0.161915
  0.316406  -0.568651
  0.319336  -0.346464
  0.322266   0.060187
  0.325195   0.125048
  0.328125   0.275855
  0.331055  -0.295488
  0.333984   0.032027
  0.336914  -0.182240
  0.339844  -0.363601
  0.342773   0.589127
  0.345703  -0.329391
  0.348633   0.623417
  0.351562   0.232111
  0.354492  -0.025350
  0.357422   0.319065
  0.360352   0.747894
  0.363281   0.638345
  0.366211  -0.022136
  0.369141  -0.003103
  0.372070  -0.034851
  0.375000  -0.071352
  0.377930   0.535052
  0.380859   0.933772
  0.383789   0.145745
  0.386719   0.870504
  0.389648   0.854213
  0.392578   0.483260
  0.395508   0.313573
  0.398438   0.189260
  0.401367   0.341795
  0.404297   0.307106
  0.407227   0.507873
  0.410156   0.825760
  0.413086   0.212785
  0.416016   0.928087
  0.418945   0.845996
  0.421875   0.255156
  0.424805   0.713418
  0.427734   0.161455
  0.430664   0.529831
  0.433594   0.714415
