  0.000000  -0.432735
  0.011719   0.467139
  0.023438   1.131871
  0.035156   0.786079
  0.046875   1.694154
  0.058594   2.306034
  0.070312   2.618305
  0.082031   1.976121
  0.093750   2.209429
  0.105469   2.200175
  0.117188   2.167104
  0.128906   2.423936
  0.140625   2.261414
  0.152344   1.805238
  0.164062   2.098596
  0.175781   1.656990
  0.187500   1.702182
  0.199219   1.317492
  0.210938   0.759060
  0.222656   0.061829
  0.234375   0.271459
  0.246094  -0.193690
  0.257812   0.403331
  0.269531  -0.680798
  0.281250  -0.424552
  0.292969  -0.468322
  0.304688   0.160171
  0.316406   0.094465
  0.328125  -0.285610
  0.339844   0.251684
  0.351562  -0.225378
  0.363281   0.044024
  0.375000   0.311000
  0.386719   0.791368
  0.398438   0.865913
  0.410156   0.874899
  0.421875   1.096058
  0.433594   0.739262
  0.445312   0.884368
  0.457031   0.350823
  0.468750   0.110895
  0.480469   0.471547
  0.492188   0.037330
  0.503906  -0.058642
  0.515625  -0.598095
  0.527344  -0.215164
  0.539062  -0.324507
  0.550781  -0.628028
  0.562500  -0.582412
  0.574219  -0.179112
  0.585938  -0.295194
  0.597656  -1.091632
  0.609375  -0.342880
  0.621094  -0.597875
  0.632812  -0.063232
  0.644531   0.039891
  0.656250  -0.346658
  0.667969   0.495630
  0.679688   0.398419
  0.691406   0.010035
  0.703125   0.194805
  0.714844  -0.097597
  0.726562  -0.119662
  0.738281  -0.110021
  0.750000  -0.384499
  0.761719  -0.441304
  0.773438  -0.427622
  0.785156  -1.093875
  0.796875  -0.817707
  0.808594  -0.834394
  0.820312  -1.010617
  0.832031  -1.574462
  0.843750  -2.002640
  0.855469  -2.497042
  0.867188  -2.172521
  0.878906  -2.847259
  0.890625  -2.119150
  0.902344  -2.280995
  0.914062  -2.754106
  0.925781  -1.761583
  0.937500  -2.267549
  0.949219  -1.672381
  0.960938  -0.974287
  0.972656  -1.406930
  0.984375  -0.263931
  0.996094   0.025747
  1.007812   0.560627
  1.019531   0.998941
  1.031250   1.466986
  1.042969   1.022577
  1.054688   1.683596
  1.066406   2.098139
  1.078125   1.929896
  1.089844   2.838890
  1.101562   2.043408
  1.113281   2.301780
  1.125000   2.003614
  1.136719   2.321196
  1.148438   2.225731
  1.160156   1.827797
  1.171875   1.254051
  1.183594   1.594272
  1.195312   0.765703
  1.207031   0.730841
  1.218750   0.165314
  1.230469   0.428522
  1.242188  -0.286900
  1.253906  -0.005780
  1.265625  -0.081082
  1.277344   0.139877
  1.289062  -0.236626
  1.300781  -0.584565
  1.312500  -0.140501
  1.324219  -0.004479
  1.335938   0.208042
  1.347656   0.609753
  1.359375   0.139316
  1.371094   0.172603
  1.382812   0.878350
  1.394531   0.652259
  1.406250   0.125465
  1.417969   0.445827
  1.429688   0.412236
  1.441406   0.775174
  1.453125   0.585585
  1.464844   0.000281
  1.476562   0.292886
  1.488281   0.484249
  1.500000   0.031040
  1.511719  -0.460646
  1.523438  -0.626537
  1.535156  -0.426187
  1.546875  -0.730429
  1.558594  -0.553909
  1.570312  -0.889616
  1.582031  -0.157294
  1.593750  -1.014430
  1.605469  -0.204684
  1.617188  -0.594821
  1.628906  -0.209839
  1.640625  -0.473927
  1.652344   0.277304
  1.664062  -0.129615
  1.675781  -0.262817
  1.687500   0.563376
  1.699219   0.431054
  1.710938   0.185149
  1.722656   0.410555
  1.734375   0.250276
  1.746094   0.334478
  1.757812   0.270740
  1.769531   0.064007
  1.781250  -0.210968
  1.792969  -1.208874
  1.804688  -0.984018
  1.816406  -1.441683
  1.828125  -1.721415
  1.839844  -2.121883
  1.851562  -2.437741
  1.863281  -2.485716
  1.875000  -2.642150
  1.886719  -2.400261
  1.898438  -2.248795
  1.910156  -2.199338
  1.921875  -1.937309
  1.933594  -2.091788
  1.945312  -1.739936
  1.957031  -1.425717
  1.968750  -1.616744
  1.980469  -0.235446
  1.992188  -0.540156
  2.003906  -0.100725
  2.015625   0.134525
  2.027344   0.843953
  2.039062   1.087994
  2.050781   1.231724
  2.062500   2.483598
  2.074219   2.304261
  2.085938   2.388667
  2.097656   2.074274
  2.109375   2.489418
  2.121094   2.319998
  2.132812   2.237806
  2.144531   1.808091
  2.156250   1.597538
  2.167969   1.495618
  2.179688   1.380335
  2.191406   0.858312
  2.203125   0.425312
  2.214844   0.320573
  2.226562   0.450434
  2.238281   0.070518
  2.250000   0.289144
  2.261719  -0.473757
  2.273438  -0.368113
  2.285156  -0.021971
  2.296875  -0.453669
  2.308594  -0.558777
  2.320312   0.203454
  2.332031  -0.174255
  2.343750   0.197731
  2.355469  -0.230851
  2.367188   0.106841
  2.378906   0.097833
  2.390625   0.039826
  2.402344   0.305171
  2.414062   0.390449
  2.425781   1.085366
  2.437500   0.675700
  2.449219   0.958742
  2.460938   0.736735
  2.472656   0.760145
  2.484375   0.538912
  2.496094   0.215006
  2.507812   0.309017
  2.519531  -0.183127
  2.531250  -0.817486
  2.542969  -0.344267
  2.554688  -0.135836
  2.566406  -0.905038
  2.578125  -0.171576
  2.589844  -0.971974
  2.601562  -0.582762
  2.613281  -0.837289
  2.625000  -0.474009
  2.636719  -0.259563
  2.648438  -0.611377
  2.660156  -0.133406
  2.671875   0.326416
  2.683594  -0.241383
  2.695312   0.217417
  2.707031   0.145291
  2.718750   0.704677
  2.730469   0.493713
  2.742188  -0.027718
  2.753906   0.413610
  2.765625  -0.484658
  2.777344  -0.463833
  2.789062  -0.236766
  2.800781  -1.367263
  2.812500  -0.794643
  2.824219  -1.824570
  2.835938  -1.786324
  2.847656  -1.807895
  2.859375  -2.193696
  2.871094  -2.014456
  2.882812  -2.367602
  2.894531  -2.305423
  2.906250  -2.076991
  2.917969  -2.176159
  2.929688  -1.974602
  2.941406  -1.876421
  2.953125  -1.599870
  2.964844  -1.065384
  2.976562  -1.256907
  2.988281  -0.408411


  0.000000  -0.069200
  0.011719   0.391024
  0.023438   0.818937
  0.035156   1.120480
  0.046875   1.522563
  0.058594   1.852709
  0.070312   2.103862
  0.082031   2.203281
  0.093750   2.342317
  0.105469   2.404126
  0.117188   2.413851
  0.128906   2.407347
  0.140625   2.313230
  0.152344   2.148433
  0.164062   2.027215
  0.175781   1.799034
  0.187500   1.599628
  0.199219   1.341209
  0.210938   1.060550
  0.222656   0.771584
  0.234375   0.594138
  0.246094   0.370185
  0.257812   0.288837
  0.269531   0.065247
  0.281250   0.018729
  0.292969  -0.024194
  0.304688   0.036228
  0.316406   0.052409
  0.328125   0.059667
  0.339844   0.182253
  0.351562   0.210777
  0.363281   0.323638
  0.375000   0.434441
  0.386719   0.558008
  0.398438   0.621664
  0.410156   0.654944
  0.421875   0.682873
  0.433594   0.620738
  0.445312   0.583407
  0.457031   0.450404
  0.468750   0.329702
  0.480469   0.260359
  0.492188   0.102561
  0.503906  -0.017826
  0.515625  -0.177325
  0.527344  -0.227596
  0.539062  -0.314074
  0.550781  -0.403038
  0.562500  -0.435912
  0.574219  -0.411267
  0.585938  -0.421775
  0.597656  -0.485814
  0.609375  -0.371880
  0.621094  -0.352281
  0.632812  -0.243661
  0.644531  -0.180829
  0.656250  -0.176536
  0.667969  -0.056168
  0.679688  -0.053044
  0.691406  -0.102513
  0.703125  -0.115471
  0.714844  -0.202745
  0.726562  -0.284819
  0.738281  -0.385302
  0.750000  -0.535708
  0.761719  -0.681518
  0.773438  -0.836463
  0.785156  -1.077384
  0.796875  -1.230555
  0.808594  -1.421566
  0.820312  -1.630240
  0.832031  -1.872661
  0.843750  -2.084461
  0.855469  -2.276930
  0.867188  -2.347230
  0.878906  -2.478165
  0.890625  -2.410295
  0.902344  -2.380557
  0.914062  -2.326210
  0.925781  -2.060942
  0.937500  -1.899809
  0.949219  -1.574705
  0.960938  -1.198277
  0.972656  -0.909775
  0.984375  -0.435165
  0.996094  -0.041524
  1.007812   0.375281
  1.019531   0.768487
  1.031250   1.141749
  1.042969   1.387734
  1.054688   1.712126
  1.066406   1.967458
  1.078125   2.114503
  1.089844   2.325410
  1.101562   2.306210
  1.113281   2.347302
